file_id,file_path,detection_id,detection_start_s,detection_end_s,presence_label,species_name,detection_probability,recorder_id,date_time,high_freq,low_freq,_source_csv,file_path_original
00108_rhinolophus_ferrumequinum_0_1.0.wav,data_raw/audio/00108_rhinolophus_ferrumequinum_0_1.0.wav,00108_rhinolophus_ferrumequinum_0_1.0.wav:0.988-1.012,0.9875,1.0123,present,Rhinolophus ferrumequinum,0.229,,,84022,68437,demo_data,data_raw/audio/00108_rhinolophus_ferrumequinum_0_1.0.wav
00108_rhinolophus_ferrumequinum_0_1.0.wav,data_raw/audio/00108_rhinolophus_ferrumequinum_0_1.0.wav,00108_rhinolophus_ferrumequinum_0_1.0.wav:0.996-1.019,0.9955,1.0193,present,Rhinolophus ferrumequinum,0.219,,,83804,68437,demo_data,data_raw/audio/00108_rhinolophus_ferrumequinum_0_1.0.wav
00108_rhinolophus_ferrumequinum_0_1.0.wav,data_raw/audio/00108_rhinolophus_ferrumequinum_0_1.0.wav,00108_rhinolophus_ferrumequinum_0_1.0.wav:1.024-1.043,1.0245,1.0431,present,Rhinolophus ferrumequinum,0.236,,,80082,68437,demo_data,data_raw/audio/00108_rhinolophus_ferrumequinum_0_1.0.wav
00134_pipistrellus_nathusii_0_1.0.wav,data_raw/audio/00134_pipistrellus_nathusii_0_1.0.wav,00134_pipistrellus_nathusii_0_1.0.wav:0.028-0.034,0.0275,0.0335,present,Plecotus auritus,0.499,,,39788,16875,demo_data,data_raw/audio/00134_pipistrellus_nathusii_0_1.0.wav
00134_pipistrellus_nathusii_0_1.0.wav,data_raw/audio/00134_pipistrellus_nathusii_0_1.0.wav,00134_pipistrellus_nathusii_0_1.0.wav:0.066-0.070,0.0655,0.0701,present,Pipistrellus pipistrellus,0.386,,,61507,46953,demo_data,data_raw/audio/00134_pipistrellus_nathusii_0_1.0.wav
00134_pipistrellus_nathusii_0_1.0.wav,data_raw/audio/00134_pipistrellus_nathusii_0_1.0.wav,00134_pipistrellus_nathusii_0_1.0.wav:0.095-0.098,0.0945,0.0981,present,Plecotus auritus,0.596,,,44034,21171,demo_data,data_raw/audio/00134_pipistrellus_nathusii_0_1.0.wav
00134_pipistrellus_nathusii_0_1.0.wav,data_raw/audio/00134_pipistrellus_nathusii_0_1.0.wav,00134_pipistrellus_nathusii_0_1.0.wav:0.118-0.135,0.1185,0.1354,present,Nyctalus leisleri,0.411,,,30001,26328,demo_data,data_raw/audio/00134_pipistrellus_nathusii_0_1.0.wav
00134_pipistrellus_nathusii_0_1.0.wav,data_raw/audio/00134_pipistrellus_nathusii_0_1.0.wav,00134_pipistrellus_nathusii_0_1.0.wav:0.122-0.131,0.1225,0.1305,present,Pipistrellus pygmaeus,0.229,,,57475,53828,demo_data,data_raw/audio/00134_pipistrellus_nathusii_0_1.0.wav
00134_pipistrellus_nathusii_0_1.0.wav,data_raw/audio/00134_pipistrellus_nathusii_0_1.0.wav,00134_pipistrellus_nathusii_0_1.0.wav:0.189-0.194,0.1885,0.1936,present,Pipistrellus pipistrellus,0.818,,,65943,45234,demo_data,data_raw/audio/00134_pipistrellus_nathusii_0_1.0.wav
00134_pipistrellus_nathusii_0_1.0.wav,data_raw/audio/00134_pipistrellus_nathusii_0_1.0.wav,00134_pipistrellus_nathusii_0_1.0.wav:0.215-0.220,0.2155,0.2196,present,Pipistrellus pipistrellus,0.757,,,66748,45234,demo_data,data_raw/audio/00134_pipistrellus_nathusii_0_1.0.wav
00134_pipistrellus_nathusii_0_1.0.wav,data_raw/audio/00134_pipistrellus_nathusii_0_1.0.wav,00134_pipistrellus_nathusii_0_1.0.wav:0.240-0.245,0.2405,0.2449,present,Pipistrellus pipistrellus,0.664,,,64298,46093,demo_data,data_raw/audio/00134_pipistrellus_nathusii_0_1.0.wav
00134_pipistrellus_nathusii_0_1.0.wav,data_raw/audio/00134_pipistrellus_nathusii_0_1.0.wav,00134_pipistrellus_nathusii_0_1.0.wav:0.268-0.272,0.2675,0.2722,present,Pipistrellus pipistrellus,0.774,,,68071,43515,demo_data,data_raw/audio/00134_pipistrellus_nathusii_0_1.0.wav
00134_pipistrellus_nathusii_0_1.0.wav,data_raw/audio/00134_pipistrellus_nathusii_0_1.0.wav,00134_pipistrellus_nathusii_0_1.0.wav:0.288-0.293,0.2885,0.2926,present,Pipistrellus pipistrellus,0.602,,,58756,45234,demo_data,data_raw/audio/00134_pipistrellus_nathusii_0_1.0.wav
00134_pipistrellus_nathusii_0_1.0.wav,data_raw/audio/00134_pipistrellus_nathusii_0_1.0.wav,00134_pipistrellus_nathusii_0_1.0.wav:0.319-0.323,0.3185,0.3226,present,Pipistrellus pipistrellus,0.721,,,68885,43515,demo_data,data_raw/audio/00134_pipistrellus_nathusii_0_1.0.wav
00134_pipistrellus_nathusii_0_1.0.wav,data_raw/audio/00134_pipistrellus_nathusii_0_1.0.wav,00134_pipistrellus_nathusii_0_1.0.wav:0.371-0.376,0.3715,0.3763,present,Pipistrellus pipistrellus,0.764,,,69105,43515,demo_data,data_raw/audio/00134_pipistrellus_nathusii_0_1.0.wav
00134_pipistrellus_nathusii_0_1.0.wav,data_raw/audio/00134_pipistrellus_nathusii_0_1.0.wav,00134_pipistrellus_nathusii_0_1.0.wav:0.401-0.405,0.4005,0.4046,present,Pipistrellus pipistrellus,0.623,,,65748,46093,demo_data,data_raw/audio/00134_pipistrellus_nathusii_0_1.0.wav
00134_pipistrellus_nathusii_0_1.0.wav,data_raw/audio/00134_pipistrellus_nathusii_0_1.0.wav,00134_pipistrellus_nathusii_0_1.0.wav:0.425-0.430,0.4255,0.4305,present,Pipistrellus pipistrellus,0.742,,,71262,43515,demo_data,data_raw/audio/00134_pipistrellus_nathusii_0_1.0.wav
00134_pipistrellus_nathusii_0_1.0.wav,data_raw/audio/00134_pipistrellus_nathusii_0_1.0.wav,00134_pipistrellus_nathusii_0_1.0.wav:0.516-0.522,0.5165,0.5219,present,Pipistrellus pipistrellus,0.725,,,70724,42656,demo_data,data_raw/audio/00134_pipistrellus_nathusii_0_1.0.wav
00134_pipistrellus_nathusii_0_1.0.wav,data_raw/audio/00134_pipistrellus_nathusii_0_1.0.wav,00134_pipistrellus_nathusii_0_1.0.wav:0.564-0.568,0.5635,0.5679,present,Pipistrellus pipistrellus,0.585,,,66947,46093,demo_data,data_raw/audio/00134_pipistrellus_nathusii_0_1.0.wav
00134_pipistrellus_nathusii_0_1.0.wav,data_raw/audio/00134_pipistrellus_nathusii_0_1.0.wav,00134_pipistrellus_nathusii_0_1.0.wav:0.580-0.584,0.5795,0.5836,present,Pipistrellus pipistrellus,0.706,,,61939,43515,demo_data,data_raw/audio/00134_pipistrellus_nathusii_0_1.0.wav
00134_pipistrellus_nathusii_0_1.0.wav,data_raw/audio/00134_pipistrellus_nathusii_0_1.0.wav,00134_pipistrellus_nathusii_0_1.0.wav:0.609-0.612,0.6085,0.6123,present,Pipistrellus pipistrellus,0.689,,,65719,46093,demo_data,data_raw/audio/00134_pipistrellus_nathusii_0_1.0.wav
00134_pipistrellus_nathusii_0_1.0.wav,data_raw/audio/00134_pipistrellus_nathusii_0_1.0.wav,00134_pipistrellus_nathusii_0_1.0.wav:0.747-0.750,0.7465,0.7504,present,Pipistrellus pipistrellus,0.635,,,66461,46093,demo_data,data_raw/audio/00134_pipistrellus_nathusii_0_1.0.wav
00134_pipistrellus_nathusii_0_1.0.wav,data_raw/audio/00134_pipistrellus_nathusii_0_1.0.wav,00134_pipistrellus_nathusii_0_1.0.wav:0.753-0.767,0.7535,0.767,present,Nyctalus leisleri,0.359,,,32908,27187,demo_data,data_raw/audio/00134_pipistrellus_nathusii_0_1.0.wav
00134_pipistrellus_nathusii_0_1.0.wav,data_raw/audio/00134_pipistrellus_nathusii_0_1.0.wav,00134_pipistrellus_nathusii_0_1.0.wav:0.767-0.773,0.7675,0.7731,present,Pipistrellus pipistrellus,0.348,,,59860,48671,demo_data,data_raw/audio/00134_pipistrellus_nathusii_0_1.0.wav
00134_pipistrellus_nathusii_0_1.0.wav,data_raw/audio/00134_pipistrellus_nathusii_0_1.0.wav,00134_pipistrellus_nathusii_0_1.0.wav:0.825-0.829,0.8245,0.8292,present,Pipistrellus pipistrellus,0.566,,,69045,44375,demo_data,data_raw/audio/00134_pipistrellus_nathusii_0_1.0.wav
00134_pipistrellus_nathusii_0_1.0.wav,data_raw/audio/00134_pipistrellus_nathusii_0_1.0.wav,00134_pipistrellus_nathusii_0_1.0.wav:0.862-0.867,0.8615,0.8674,present,Pipistrellus nathusii,0.764,,,56549,40078,demo_data,data_raw/audio/00134_pipistrellus_nathusii_0_1.0.wav
00134_pipistrellus_nathusii_0_1.0.wav,data_raw/audio/00134_pipistrellus_nathusii_0_1.0.wav,00134_pipistrellus_nathusii_0_1.0.wav:0.878-0.883,0.8785,0.8829,present,Pipistrellus pipistrellus,0.481,,,64597,45234,demo_data,data_raw/audio/00134_pipistrellus_nathusii_0_1.0.wav
00134_pipistrellus_nathusii_0_1.0.wav,data_raw/audio/00134_pipistrellus_nathusii_0_1.0.wav,00134_pipistrellus_nathusii_0_1.0.wav:0.941-0.945,0.9405,0.9451,present,Pipistrellus pipistrellus,0.773,,,69834,45234,demo_data,data_raw/audio/00134_pipistrellus_nathusii_0_1.0.wav
00134_pipistrellus_nathusii_0_1.0.wav,data_raw/audio/00134_pipistrellus_nathusii_0_1.0.wav,00134_pipistrellus_nathusii_0_1.0.wav:0.975-0.981,0.9745,0.9814,present,Pipistrellus nathusii,0.683,,,54294,39218,demo_data,data_raw/audio/00134_pipistrellus_nathusii_0_1.0.wav
00159_myotis_nattereri_0_1.0.wav,data_raw/audio/00159_myotis_nattereri_0_1.0.wav,00159_myotis_nattereri_0_1.0.wav:0.002-0.007,0.0015,0.0066,present,Myotis nattereri,0.537,,,67872,23750,demo_data,data_raw/audio/00159_myotis_nattereri_0_1.0.wav
00159_myotis_nattereri_0_1.0.wav,data_raw/audio/00159_myotis_nattereri_0_1.0.wav,00159_myotis_nattereri_0_1.0.wav:0.077-0.081,0.0775,0.0811,present,Myotis nattereri,0.587,,,72119,24609,demo_data,data_raw/audio/00159_myotis_nattereri_0_1.0.wav
00159_myotis_nattereri_0_1.0.wav,data_raw/audio/00159_myotis_nattereri_0_1.0.wav,00159_myotis_nattereri_0_1.0.wav:0.117-0.120,0.1165,0.1205,present,Pipistrellus pygmaeus,0.25,,,63343,58125,demo_data,data_raw/audio/00159_myotis_nattereri_0_1.0.wav
00159_myotis_nattereri_0_1.0.wav,data_raw/audio/00159_myotis_nattereri_0_1.0.wav,00159_myotis_nattereri_0_1.0.wav:0.155-0.160,0.1555,0.1602,present,Myotis nattereri,0.727,,,70343,24609,demo_data,data_raw/audio/00159_myotis_nattereri_0_1.0.wav
00159_myotis_nattereri_0_1.0.wav,data_raw/audio/00159_myotis_nattereri_0_1.0.wav,00159_myotis_nattereri_0_1.0.wav:0.229-0.232,0.2285,0.2321,present,Myotis nattereri,0.553,,,67357,25468,demo_data,data_raw/audio/00159_myotis_nattereri_0_1.0.wav
00159_myotis_nattereri_0_1.0.wav,data_raw/audio/00159_myotis_nattereri_0_1.0.wav,00159_myotis_nattereri_0_1.0.wav:0.301-0.305,0.3015,0.3053,present,Myotis nattereri,0.609,,,64182,22890,demo_data,data_raw/audio/00159_myotis_nattereri_0_1.0.wav
00159_myotis_nattereri_0_1.0.wav,data_raw/audio/00159_myotis_nattereri_0_1.0.wav,00159_myotis_nattereri_0_1.0.wav:0.381-0.385,0.3805,0.385,present,Myotis nattereri,0.653,,,70119,24609,demo_data,data_raw/audio/00159_myotis_nattereri_0_1.0.wav
00159_myotis_nattereri_0_1.0.wav,data_raw/audio/00159_myotis_nattereri_0_1.0.wav,00159_myotis_nattereri_0_1.0.wav:0.388-0.414,0.3875,0.4138,present,Rhinolophus ferrumequinum,0.202,,,81455,68437,demo_data,data_raw/audio/00159_myotis_nattereri_0_1.0.wav
00159_myotis_nattereri_0_1.0.wav,data_raw/audio/00159_myotis_nattereri_0_1.0.wav,00159_myotis_nattereri_0_1.0.wav:0.449-0.453,0.4485,0.4527,present,Myotis nattereri,0.698,,,65212,25468,demo_data,data_raw/audio/00159_myotis_nattereri_0_1.0.wav
00159_myotis_nattereri_0_1.0.wav,data_raw/audio/00159_myotis_nattereri_0_1.0.wav,00159_myotis_nattereri_0_1.0.wav:0.529-0.534,0.5295,0.534,present,Myotis nattereri,0.707,,,71655,25468,demo_data,data_raw/audio/00159_myotis_nattereri_0_1.0.wav
00159_myotis_nattereri_0_1.0.wav,data_raw/audio/00159_myotis_nattereri_0_1.0.wav,00159_myotis_nattereri_0_1.0.wav:0.947-0.950,0.9465,0.9501,present,Myotis nattereri,0.245,,,71223,22890,demo_data,data_raw/audio/00159_myotis_nattereri_0_1.0.wav
00159_myotis_nattereri_0_1.0.wav,data_raw/audio/00159_myotis_nattereri_0_1.0.wav,00159_myotis_nattereri_0_1.0.wav:0.948-0.952,0.9475,0.9517,present,Myotis nattereri,0.608,,,55876,34062,demo_data,data_raw/audio/00159_myotis_nattereri_0_1.0.wav
00044_myotis_brandtii_0_1.0.wav,data_raw/audio/00044_myotis_brandtii_0_1.0.wav,00044_myotis_brandtii_0_1.0.wav:0.105-0.113,0.1055,0.1125,present,Myotis daubentonii,0.64,,,83936,29765,demo_data,data_raw/audio/00044_myotis_brandtii_0_1.0.wav
00044_myotis_brandtii_0_1.0.wav,data_raw/audio/00044_myotis_brandtii_0_1.0.wav,00044_myotis_brandtii_0_1.0.wav:0.181-0.188,0.1815,0.1875,present,Myotis daubentonii,0.634,,,78788,29765,demo_data,data_raw/audio/00044_myotis_brandtii_0_1.0.wav
00044_myotis_brandtii_0_1.0.wav,data_raw/audio/00044_myotis_brandtii_0_1.0.wav,00044_myotis_brandtii_0_1.0.wav:0.264-0.271,0.2635,0.271,present,Myotis daubentonii,0.715,,,87074,28906,demo_data,data_raw/audio/00044_myotis_brandtii_0_1.0.wav
00044_myotis_brandtii_0_1.0.wav,data_raw/audio/00044_myotis_brandtii_0_1.0.wav,00044_myotis_brandtii_0_1.0.wav:0.345-0.352,0.3455,0.352,present,Myotis daubentonii,0.683,,,83365,30625,demo_data,data_raw/audio/00044_myotis_brandtii_0_1.0.wav
00044_myotis_brandtii_0_1.0.wav,data_raw/audio/00044_myotis_brandtii_0_1.0.wav,00044_myotis_brandtii_0_1.0.wav:0.426-0.433,0.4265,0.433,present,Myotis daubentonii,0.669,,,80309,29765,demo_data,data_raw/audio/00044_myotis_brandtii_0_1.0.wav
00044_myotis_brandtii_0_1.0.wav,data_raw/audio/00044_myotis_brandtii_0_1.0.wav,00044_myotis_brandtii_0_1.0.wav:0.504-0.511,0.5045,0.5108,present,Myotis daubentonii,0.6,,,76662,30625,demo_data,data_raw/audio/00044_myotis_brandtii_0_1.0.wav
00044_myotis_brandtii_0_1.0.wav,data_raw/audio/00044_myotis_brandtii_0_1.0.wav,00044_myotis_brandtii_0_1.0.wav:0.641-0.646,0.6415,0.6463,present,Myotis daubentonii,0.447,,,63296,34062,demo_data,data_raw/audio/00044_myotis_brandtii_0_1.0.wav
00044_myotis_brandtii_0_1.0.wav,data_raw/audio/00044_myotis_brandtii_0_1.0.wav,00044_myotis_brandtii_0_1.0.wav:0.713-0.717,0.7125,0.7173,present,Myotis daubentonii,0.374,,,58084,35781,demo_data,data_raw/audio/00044_myotis_brandtii_0_1.0.wav
00044_myotis_brandtii_0_1.0.wav,data_raw/audio/00044_myotis_brandtii_0_1.0.wav,00044_myotis_brandtii_0_1.0.wav:0.777-0.783,0.7775,0.7826,present,Myotis daubentonii,0.225,,,66225,33203,demo_data,data_raw/audio/00044_myotis_brandtii_0_1.0.wav
00044_myotis_brandtii_0_1.0.wav,data_raw/audio/00044_myotis_brandtii_0_1.0.wav,00044_myotis_brandtii_0_1.0.wav:0.777-0.782,0.7775,0.7823,present,Myotis daubentonii,0.259,,,66344,38359,demo_data,data_raw/audio/00044_myotis_brandtii_0_1.0.wav
00117_plecotus_austriacus_0_1.0.wav,data_raw/audio/00117_plecotus_austriacus_0_1.0.wav,00117_plecotus_austriacus_0_1.0.wav:0.013-0.017,0.0125,0.0166,present,Plecotus austriacus,0.313,,,43875,27187,demo_data,data_raw/audio/00117_plecotus_austriacus_0_1.0.wav
00117_plecotus_austriacus_0_1.0.wav,data_raw/audio/00117_plecotus_austriacus_0_1.0.wav,00117_plecotus_austriacus_0_1.0.wav:0.134-0.138,0.1335,0.1376,present,Plecotus austriacus,0.597,,,45863,27187,demo_data,data_raw/audio/00117_plecotus_austriacus_0_1.0.wav
00117_plecotus_austriacus_0_1.0.wav,data_raw/audio/00117_plecotus_austriacus_0_1.0.wav,00117_plecotus_austriacus_0_1.0.wav:0.191-0.195,0.1905,0.1947,present,Plecotus austriacus,0.66,,,46264,27187,demo_data,data_raw/audio/00117_plecotus_austriacus_0_1.0.wav
00117_plecotus_austriacus_0_1.0.wav,data_raw/audio/00117_plecotus_austriacus_0_1.0.wav,00117_plecotus_austriacus_0_1.0.wav:0.246-0.250,0.2465,0.2504,present,Plecotus austriacus,0.628,,,46007,26328,demo_data,data_raw/audio/00117_plecotus_austriacus_0_1.0.wav
00117_plecotus_austriacus_0_1.0.wav,data_raw/audio/00117_plecotus_austriacus_0_1.0.wav,00117_plecotus_austriacus_0_1.0.wav:0.300-0.305,0.3005,0.3048,present,Plecotus austriacus,0.694,,,45514,26328,demo_data,data_raw/audio/00117_plecotus_austriacus_0_1.0.wav
00117_plecotus_austriacus_0_1.0.wav,data_raw/audio/00117_plecotus_austriacus_0_1.0.wav,00117_plecotus_austriacus_0_1.0.wav:0.358-0.363,0.3585,0.3632,present,Plecotus austriacus,0.733,,,46300,27187,demo_data,data_raw/audio/00117_plecotus_austriacus_0_1.0.wav
00117_plecotus_austriacus_0_1.0.wav,data_raw/audio/00117_plecotus_austriacus_0_1.0.wav,00117_plecotus_austriacus_0_1.0.wav:0.415-0.420,0.4155,0.4205,present,Plecotus austriacus,0.717,,,45754,26328,demo_data,data_raw/audio/00117_plecotus_austriacus_0_1.0.wav
00117_plecotus_austriacus_0_1.0.wav,data_raw/audio/00117_plecotus_austriacus_0_1.0.wav,00117_plecotus_austriacus_0_1.0.wav:0.485-0.490,0.4855,0.4898,present,Plecotus austriacus,0.75,,,45037,26328,demo_data,data_raw/audio/00117_plecotus_austriacus_0_1.0.wav
00117_plecotus_austriacus_0_1.0.wav,data_raw/audio/00117_plecotus_austriacus_0_1.0.wav,00117_plecotus_austriacus_0_1.0.wav:0.564-0.567,0.5635,0.5671,present,Plecotus austriacus,0.745,,,45861,26328,demo_data,data_raw/audio/00117_plecotus_austriacus_0_1.0.wav
00117_plecotus_austriacus_0_1.0.wav,data_raw/audio/00117_plecotus_austriacus_0_1.0.wav,00117_plecotus_austriacus_0_1.0.wav:0.660-0.664,0.6605,0.6645,present,Plecotus austriacus,0.716,,,46972,24609,demo_data,data_raw/audio/00117_plecotus_austriacus_0_1.0.wav
00117_plecotus_austriacus_0_1.0.wav,data_raw/audio/00117_plecotus_austriacus_0_1.0.wav,00117_plecotus_austriacus_0_1.0.wav:0.749-0.752,0.7485,0.7524,present,Plecotus austriacus,0.727,,,45624,25468,demo_data,data_raw/audio/00117_plecotus_austriacus_0_1.0.wav
00117_plecotus_austriacus_0_1.0.wav,data_raw/audio/00117_plecotus_austriacus_0_1.0.wav,00117_plecotus_austriacus_0_1.0.wav:0.854-0.857,0.8535,0.8573,present,Plecotus austriacus,0.681,,,43494,25468,demo_data,data_raw/audio/00117_plecotus_austriacus_0_1.0.wav
00117_plecotus_austriacus_0_1.0.wav,data_raw/audio/00117_plecotus_austriacus_0_1.0.wav,00117_plecotus_austriacus_0_1.0.wav:0.952-0.955,0.9515,0.955,present,Plecotus austriacus,0.574,,,42798,26328,demo_data,data_raw/audio/00117_plecotus_austriacus_0_1.0.wav
00055_plecotus_auritus_0_1.0.wav,data_raw/audio/00055_plecotus_auritus_0_1.0.wav,00055_plecotus_auritus_0_1.0.wav:0.002-0.005,0.0015,0.0046,present,Plecotus auritus,0.358,,,42718,28046,demo_data,data_raw/audio/00055_plecotus_auritus_0_1.0.wav
00055_plecotus_auritus_0_1.0.wav,data_raw/audio/00055_plecotus_auritus_0_1.0.wav,00055_plecotus_auritus_0_1.0.wav:0.097-0.101,0.0965,0.1012,present,Plecotus auritus,0.632,,,48560,27187,demo_data,data_raw/audio/00055_plecotus_auritus_0_1.0.wav
00055_plecotus_auritus_0_1.0.wav,data_raw/audio/00055_plecotus_auritus_0_1.0.wav,00055_plecotus_auritus_0_1.0.wav:0.188-0.191,0.1875,0.1914,present,Plecotus auritus,0.668,,,43264,27187,demo_data,data_raw/audio/00055_plecotus_auritus_0_1.0.wav
00055_plecotus_auritus_0_1.0.wav,data_raw/audio/00055_plecotus_auritus_0_1.0.wav,00055_plecotus_auritus_0_1.0.wav:0.277-0.281,0.2765,0.2807,present,Plecotus auritus,0.662,,,45449,27187,demo_data,data_raw/audio/00055_plecotus_auritus_0_1.0.wav
00055_plecotus_auritus_0_1.0.wav,data_raw/audio/00055_plecotus_auritus_0_1.0.wav,00055_plecotus_auritus_0_1.0.wav:0.369-0.374,0.3695,0.3737,present,Plecotus auritus,0.659,,,45175,27187,demo_data,data_raw/audio/00055_plecotus_auritus_0_1.0.wav
00055_plecotus_auritus_0_1.0.wav,data_raw/audio/00055_plecotus_auritus_0_1.0.wav,00055_plecotus_auritus_0_1.0.wav:0.455-0.459,0.4545,0.4587,present,Plecotus auritus,0.65,,,47059,28046,demo_data,data_raw/audio/00055_plecotus_auritus_0_1.0.wav
00055_plecotus_auritus_0_1.0.wav,data_raw/audio/00055_plecotus_auritus_0_1.0.wav,00055_plecotus_auritus_0_1.0.wav:0.545-0.550,0.5455,0.5501,present,Plecotus auritus,0.629,,,49342,27187,demo_data,data_raw/audio/00055_plecotus_auritus_0_1.0.wav
00055_plecotus_auritus_0_1.0.wav,data_raw/audio/00055_plecotus_auritus_0_1.0.wav,00055_plecotus_auritus_0_1.0.wav:0.638-0.643,0.6385,0.6428,present,Plecotus auritus,0.647,,,47287,28906,demo_data,data_raw/audio/00055_plecotus_auritus_0_1.0.wav
00055_plecotus_auritus_0_1.0.wav,data_raw/audio/00055_plecotus_auritus_0_1.0.wav,00055_plecotus_auritus_0_1.0.wav:0.727-0.731,0.7265,0.7305,present,Plecotus auritus,0.677,,,44878,27187,demo_data,data_raw/audio/00055_plecotus_auritus_0_1.0.wav
00055_plecotus_auritus_0_1.0.wav,data_raw/audio/00055_plecotus_auritus_0_1.0.wav,00055_plecotus_auritus_0_1.0.wav:0.824-0.828,0.8235,0.8279,present,Plecotus auritus,0.657,,,48187,27187,demo_data,data_raw/audio/00055_plecotus_auritus_0_1.0.wav
00055_plecotus_auritus_0_1.0.wav,data_raw/audio/00055_plecotus_auritus_0_1.0.wav,00055_plecotus_auritus_0_1.0.wav:0.921-0.926,0.9215,0.9262,present,Plecotus auritus,0.639,,,47774,26328,demo_data,data_raw/audio/00055_plecotus_auritus_0_1.0.wav
00264_pipistrellus_pygmaeus_0_1.0.wav,data_raw/audio/00264_pipistrellus_pygmaeus_0_1.0.wav,00264_pipistrellus_pygmaeus_0_1.0.wav:0.033-0.039,0.0325,0.0391,present,Pipistrellus nathusii,0.441,,,50715,40078,demo_data,data_raw/audio/00264_pipistrellus_pygmaeus_0_1.0.wav
00264_pipistrellus_pygmaeus_0_1.0.wav,data_raw/audio/00264_pipistrellus_pygmaeus_0_1.0.wav,00264_pipistrellus_pygmaeus_0_1.0.wav:0.077-0.085,0.0775,0.0853,present,Pipistrellus pygmaeus,0.737,,,79433,57265,demo_data,data_raw/audio/00264_pipistrellus_pygmaeus_0_1.0.wav
00264_pipistrellus_pygmaeus_0_1.0.wav,data_raw/audio/00264_pipistrellus_pygmaeus_0_1.0.wav,00264_pipistrellus_pygmaeus_0_1.0.wav:0.151-0.158,0.1515,0.1583,present,Pipistrellus pygmaeus,0.801,,,78502,57265,demo_data,data_raw/audio/00264_pipistrellus_pygmaeus_0_1.0.wav
00264_pipistrellus_pygmaeus_0_1.0.wav,data_raw/audio/00264_pipistrellus_pygmaeus_0_1.0.wav,00264_pipistrellus_pygmaeus_0_1.0.wav:0.242-0.249,0.2425,0.249,present,Pipistrellus pygmaeus,0.694,,,67712,58125,demo_data,data_raw/audio/00264_pipistrellus_pygmaeus_0_1.0.wav
00264_pipistrellus_pygmaeus_0_1.0.wav,data_raw/audio/00264_pipistrellus_pygmaeus_0_1.0.wav,00264_pipistrellus_pygmaeus_0_1.0.wav:0.336-0.342,0.3355,0.3415,present,Pipistrellus pygmaeus,0.747,,,73713,58125,demo_data,data_raw/audio/00264_pipistrellus_pygmaeus_0_1.0.wav
00264_pipistrellus_pygmaeus_0_1.0.wav,data_raw/audio/00264_pipistrellus_pygmaeus_0_1.0.wav,00264_pipistrellus_pygmaeus_0_1.0.wav:0.435-0.442,0.4355,0.4417,present,Pipistrellus pygmaeus,0.797,,,68762,57265,demo_data,data_raw/audio/00264_pipistrellus_pygmaeus_0_1.0.wav
00264_pipistrellus_pygmaeus_0_1.0.wav,data_raw/audio/00264_pipistrellus_pygmaeus_0_1.0.wav,00264_pipistrellus_pygmaeus_0_1.0.wav:0.551-0.558,0.5515,0.5577,present,Pipistrellus pygmaeus,0.726,,,66974,57265,demo_data,data_raw/audio/00264_pipistrellus_pygmaeus_0_1.0.wav
00264_pipistrellus_pygmaeus_0_1.0.wav,data_raw/audio/00264_pipistrellus_pygmaeus_0_1.0.wav,00264_pipistrellus_pygmaeus_0_1.0.wav:0.650-0.657,0.6505,0.6568,present,Pipistrellus pygmaeus,0.791,,,71890,57265,demo_data,data_raw/audio/00264_pipistrellus_pygmaeus_0_1.0.wav
00264_pipistrellus_pygmaeus_0_1.0.wav,data_raw/audio/00264_pipistrellus_pygmaeus_0_1.0.wav,00264_pipistrellus_pygmaeus_0_1.0.wav:0.745-0.750,0.7445,0.7498,present,Pipistrellus pygmaeus,0.742,,,69014,57265,demo_data,data_raw/audio/00264_pipistrellus_pygmaeus_0_1.0.wav
00264_pipistrellus_pygmaeus_0_1.0.wav,data_raw/audio/00264_pipistrellus_pygmaeus_0_1.0.wav,00264_pipistrellus_pygmaeus_0_1.0.wav:0.789-0.796,0.7895,0.7965,present,Plecotus austriacus,0.379,,,35132,20312,demo_data,data_raw/audio/00264_pipistrellus_pygmaeus_0_1.0.wav
00264_pipistrellus_pygmaeus_0_1.0.wav,data_raw/audio/00264_pipistrellus_pygmaeus_0_1.0.wav,00264_pipistrellus_pygmaeus_0_1.0.wav:0.799-0.810,0.7995,0.8098,present,Nyctalus noctula,0.362,,,32215,20312,demo_data,data_raw/audio/00264_pipistrellus_pygmaeus_0_1.0.wav
00264_pipistrellus_pygmaeus_0_1.0.wav,data_raw/audio/00264_pipistrellus_pygmaeus_0_1.0.wav,00264_pipistrellus_pygmaeus_0_1.0.wav:0.800-0.811,0.8005,0.8107,present,Pipistrellus nathusii,0.45,,,47939,41796,demo_data,data_raw/audio/00264_pipistrellus_pygmaeus_0_1.0.wav
00264_pipistrellus_pygmaeus_0_1.0.wav,data_raw/audio/00264_pipistrellus_pygmaeus_0_1.0.wav,00264_pipistrellus_pygmaeus_0_1.0.wav:0.853-0.859,0.8525,0.8589,present,Pipistrellus pygmaeus,0.811,,,73152,57265,demo_data,data_raw/audio/00264_pipistrellus_pygmaeus_0_1.0.wav
00264_pipistrellus_pygmaeus_0_1.0.wav,data_raw/audio/00264_pipistrellus_pygmaeus_0_1.0.wav,00264_pipistrellus_pygmaeus_0_1.0.wav:0.945-0.950,0.9445,0.9502,present,Pipistrellus pygmaeus,0.507,,,67095,58125,demo_data,data_raw/audio/00264_pipistrellus_pygmaeus_0_1.0.wav
